97.01347001	0.03	80	351.4	0.029
97.01358416	0.026	54.4	254.2	0.025
97.01369832	0.039	58.3	274.4	0.038
97.01381247	0.033	65	264.7	0.031
97.01392663	0.03	61.9	275	0.029
97.01404078	0.045	57.9	277	0.045
97.01415494	0.029	67.9	279.2	0.028
97.01426909	0.025	43.8	273.7	0.024
97.01438325	0.028	41.5	259.9	0.027
97.0144974	0.024	25	259.3	0.022
97.01461156	0.019	29.3	245.3	0.018
97.01575311	0.03	5.2	264.6	0.029
97.01586727	0.03	40.2	278.6	0.028
97.01598142	0.032	39.3	277.9	0.032
97.01609558	0.025	43.5	263.3	0.024
97.01620973	0.027	62.4	243.7	0.026
97.01632389	0.024	81.3	172.6	0.023
97.01643804	0.022	84.4	310.8	0.022
97.0165522	0.022	74.8	204.2	0.021
97.01666635	0.025	64.3	251.6	0.025
97.01678051	0.03	69.9	269.7	0.029
97.01689467	0.033	67.1	250.7	0.032
97.01700882	0.037	48.1	254.3	0.036
97.01712298	0.022	59.4	260.3	0.02
97.01723713	0.024	73.1	242.2	0.023
97.0175796	0.038	76.3	207.6	0.038
97.01769375	0.025	72.5	259.6	0.024
97.01780791	0.029	37.8	293.1	0.027
97.01792206	0.028	36.5	285.7	0.027
97.01929193	0.013	57.5	83	0.011
97.01940608	0.013	78.9	260	0.012
97.01952024	0.017	65.2	355	0.016
97.01963439	0.024	67.6	304	0.022
97.01974855	0.027	60.8	295.5	0.025
97.01997686	0.03	54.4	300.9	0.029
97.02031932	0.03	60.4	7.2	0.029
97.02043348	0.033	63.7	11.2	0.033
97.02054763	0.029	62.8	34.3	0.027
97.02066179	0.028	73.2	1.4	0.027
97.02134672	0.04	60.9	31.4	0.04
97.02146087	0.033	62.2	65.7	0.032
97.02157503	0.035	70.3	56.7	0.034
97.02168919	0.035	71.6	13.1	0.035
97.02180334	0.036	66.7	317.3	0.035
97.0219175	0.036	61.9	301.9	0.035
97.02203165	0.042	61.4	306.9	0.041
97.02214581	0.039	67	328.6	0.039
97.02225996	0.032	69.4	347.5	0.031
97.02237412	0.02	70.8	331.7	0.019
97.02248827	0.031	42.8	285.9	0.03
97.02260243	0.027	66.2	283.5	0.025
97.02271658	0.025	59.7	283.6	0.024
97.02283074	0.03	60.9	289.5	0.029
97.02294489	0.025	53.4	307.8	0.024
97.02305905	0.033	59	311.6	0.029
97.0231732	0.032	69.4	324.9	0.031
97.02328736	0.032	57	318.2	0.031
97.02340151	0.028	62.6	7.5	0.027
97.02442891	0.015	-16.6	72.9	0.011
97.02454307	0.015	41	271	0.011
97.02465722	0.026	53.7	278.2	0.025
97.02477138	0.034	67.6	248.2	0.023
97.02488553	0.023	45.1	274.9	0.022
97.02499969	0.022	46.6	239.7	0.02
97.02511384	0.03	52.6	269.7	0.028
97.025228	0.022	77.2	311.3	0.02
97.02534215	0.022	61.8	308.6	0.021
97.02545631	0.026	70.6	308.8	0.025
97.02694033	0.029	83.1	10.8	0.027
97.02705448	0.035	69.1	36	0.034
97.02716864	0.029	72.8	79.1	0.027
97.02728279	0.031	68.6	92.4	0.029
97.02739695	0.029	77.5	51.3	0.028
97.0275111	0.033	74.7	50.5	0.032
97.02762526	0.031	70.7	113.7	0.03
97.02773941	0.033	65.5	113	0.032
97.02785357	0.029	79.2	110.2	0.028
97.02796772	0.036	60.5	73.4	0.035
97.02808188	0.04	61.4	76.5	0.039
97.02819603	0.033	57	78.7	0.032
97.02831019	0.032	48.7	84.4	0.031
97.02842435	0.036	74.3	56.1	0.035
97.0285385	0.043	70.2	335.9	0.043
97.02865266	0.03	60.6	334.2	0.029
97.02876681	0.029	46.5	313.6	0.027
97.02888097	0.037	24.7	283	0.036
97.02979421	0.028	58.8	294.8	0.027
97.02990836	0.027	49	300.2	0.026
97.03002252	0.023	48.7	299.6	0.022
97.03013667	0.018	75.5	14.3	0.013
97.03025083	0.02	84.7	201.3	0.018
97.03036498	0.023	55.4	283.9	0.023
97.03047914	0.025	76.7	340	0.024
97.03059329	0.021	81	18.8	0.02
97.03070745	0.026	65.3	294.6	0.024
97.03082161	0.029	75.9	259.5	0.028
97.03093576	0.033	57	280.3	0.032
97.03219147	0.02	72.2	321.8	0.019
97.03230562	0.023	66.7	331.3	0.021
97.03241978	0.022	57.7	327.3	0.02
97.03253393	0.027	65.1	290.4	0.025
97.03264809	0.024	54	309.5	0.023
97.03276224	0.024	71.7	297.5	0.022
97.0328764	0.033	36.6	288	0.032
97.03299056	0.023	43.4	308.1	0.012
97.03310471	0.013	27.6	8.9	0.01
97.03321887	0.013	70.4	33.3	0.011
97.03333302	0.015	66.2	110	0.011
97.03344718	0.02	84.3	74.8	0.018
97.03356133	0.014	55.6	273.1	0.012
97.03367549	0.019	52	287.4	0.017
97.03493119	0.033	42.2	254.5	0.032
97.03504535	0.032	30.7	266	0.031
97.0351595	0.039	33.6	258.8	0.038
97.03527366	0.034	43.3	261.2	0.033
97.03538782	0.027	64.4	266.2	0.025
97.03550197	0.027	75.1	242.2	0.026
97.03561613	0.023	73	262.4	0.02
97.03573028	0.03	21.4	264.1	0.029
97.03584444	0.027	29.1	256.6	0.027
97.03595859	0.025	36.2	265.8	0.023
97.03607275	0.02	43.9	279.4	0.018
97.0361869	0.023	43.4	259.9	0.022
97.03630106	0.017	48	251	0.015
97.03641521	0.024	45.8	259.5	0.022
97.03652937	0.028	28	246.3	0.026
97.03664352	0.034	32.8	241.1	0.034
97.03675768	0.033	34.7	229.8	0.032
97.03687183	0.032	27.5	231.1	0.031
97.03698599	0.031	30.5	219	0.029
97.03710014	0.028	36.4	234.8	0.027
97.03778508	0.017	57.8	171.3	0.016
97.03789923	0.02	73.8	30.8	0.018
97.03801339	0.02	31.5	338.5	0.017
97.03812754	0.018	37.6	349.2	0.016
97.03858416	0.025	71.3	308.6	0.023
97.03869832	0.023	67.6	346.1	0.021
97.03881247	0.023	67.4	320.6	0.022
97.03892663	0.023	58.7	259.7	0.021
97.03904078	0.024	73.3	286.9	0.022
97.03915494	0.024	66.8	270.7	0.021
97.03926909	0.024	65.9	316.9	0.022
97.04041065	0.023	54.3	9.9	0.022
97.0405248	0.026	62.5	354.5	0.025
97.04063896	0.022	59.5	42.1	0.021
97.04075311	0.017	51.6	353	0.014
97.04086727	0.021	7.1	0.9	0.013
97.04098142	0.019	13	39.1	0.014
97.04109558	0.019	-3.4	24.4	0.017
97.04120973	0.028	-11.6	41.1	0.026
97.04132389	0.016	-29.5	15.3	0.016
97.04223713	0.024	-4.4	58.8	0.023
97.04235129	0.023	14	51.2	0.022
97.04246544	0.025	9.1	54.7	0.024
97.0425796	0.026	-1.9	40.9	0.024
97.04326453	0.023	19.1	348.9	0.021
97.04337868	0.026	26.4	345.5	0.024
97.04349284	0.031	21.7	337.8	0.029
97.04360699	0.025	20.2	335.8	0.024
97.04406361	0.049	15.5	318.4	0.025
97.04417777	0.025	12.8	0.9	0.024
97.04429192	0.026	27.9	0.1	0.025
97.04440608	0.025	34.1	12	0.023
97.04452024	0.024	35.5	30	0.022
97.04463439	0.019	28.9	18.3	0.017
97.04474855	0.022	23.1	9.3	0.02
97.0448627	0.022	46.9	8.5	0.02
97.04497686	0.022	35.1	5	0.02
97.04509101	0.023	41.2	358.7	0.021
97.04520517	0.021	46.4	29.3	0.02
97.04531932	0.024	52.2	23.5	0.023
97.04634672	0.019	34.9	108	0.018
97.04657503	0.018	37.4	91.2	0.017
97.04668919	0.021	32.5	64.3	0.019
97.04680334	0.023	38.9	64.4	0.022
97.04703165	0.023	42	53.5	0.022
97.04714581	0.024	25.9	75.1	0.022
97.04725996	0.021	32.3	71.3	0.02
97.04737412	0.029	18	72.2	0.028
97.04748827	0.026	30.1	86.8	0.025
97.04760243	0.031	23.2	100.8	0.03
97.04771658	0.028	25.7	81.8	0.027
97.04783074	0.021	21.5	81.4	0.02
97.04794489	0.024	16.9	98.9	0.022
97.04874398	0.024	23.4	62.8	0.023
97.04885813	0.027	22	80	0.026
97.04897229	0.025	22.9	74.2	0.024
97.0492006	0.036	14.8	99.3	0.035
97.04931476	0.031	29.9	100.6	0.031
97.04942891	0.026	29.8	91.9	0.025
97.04954307	0.026	26.2	93.8	0.025
97.04965722	0.023	35.8	81.9	0.021
97.04977138	0.023	31.1	87.2	0.021
97.04988553	0.026	16.7	77	0.019
97.04999969	0.025	25	101.1	0.024
97.05011384	0.02	26.2	113.1	0.018
97.050228	0.023	38.3	113.6	0.022
97.05034215	0.022	22.2	98.5	0.021
97.05045631	0.036	26.6	110.9	0.008
97.05228279	0.022	50.1	126.4	0.021
97.0525111	0.021	42.3	277.5	0.021
97.05262526	0.009	69.6	136.2	0.008
97.05273941	0.012	43.1	151.2	0.009
97.05285357	0.01	46.8	65.8	0.005
97.05296772	0.011	10.9	70.3	0.005
97.05308188	0.017	61.1	233.5	0.016
97.05319603	0.014	-18.2	199.9	0.009
97.05331019	0.012	-60	279.7	0.01
97.05342434	0.016	-55	280.8	0.014
97.05422343	0.024	-1.8	271.8	0.024
97.05433759	0.018	2.9	222.8	0.017
97.05445174	0.014	-32.3	214.1	0.01
97.0545659	0.016	-58.1	176.8	0.014
97.05468005	0.021	-58.5	192.9	0.019
97.05479421	0.02	-11.4	251	0.018
97.05490836	0.017	-3.6	239.8	0.013
97.05502252	0.021	6	251.3	0.018
97.05513667	0.015	1.5	238.2	0.012
97.05525083	0.021	-7	227	0.018
97.05536498	0.017	-11.4	223.7	0.014
97.05547914	0.011	7.2	158.1	0.004
97.05559329	0.014	-72.7	313.2	0.012
97.05570745	0.032	-47.9	63.7	0.02
97.05582161	0.032	-1.5	84.8	0.016
97.05593576	0.021	-35.4	300.6	0.012
97.056849	0.015	-5.6	274.4	0.014
97.05696316	0.014	-20.4	285.5	0.011
97.05707731	0.012	-26.7	261.3	0.01
97.05719147	0.016	-33.2	286.1	0.014
97.05730562	0.019	-29.3	282.5	0.017
97.05741978	0.016	-21.2	294.4	0.014
97.05753393	0.017	-20.1	266.4	0.015
97.05764809	0.035	32.8	132.2	0.008
97.05776224	0.018	60	231.8	0.016
97.0578764	0.019	58.8	220.3	0.017
97.05799055	0.02	50.4	236.2	0.018
97.05810471	0.017	12.1	250.1	0.015
97.05821887	0.016	13.1	241.2	0.015
97.05833302	0.014	0.2	226.3	0.011
97.05844718	0.023	9.3	238	0.021
97.05856133	0.024	13	247.5	0.022
97.05867549	0.023	9.7	244.2	0.021
97.05878964	0.024	-4.9	233.3	0.022
97.0589038	0.017	-9.5	235.1	0.015
97.05970288	0.029	56	237	0.026
97.05981704	0.03	51.6	251.9	0.028
97.05993119	0.026	56.9	239.9	0.024
97.06004535	0.021	35.4	221.1	0.02
97.06027366	0.021	34.9	256.7	0.02
97.06038781	0.027	43.9	253.6	0.026
97.06050197	0.037	36.4	242.6	0.037
97.06073028	0.019	16	235.3	0.018
97.06084444	0.028	23.7	238.5	0.027
97.06095859	0.025	20.8	236	0.024
97.06107275	0.022	26.5	237.9	0.02
97.0611869	0.019	22.2	241.1	0.018
97.06130106	0.015	21	244.4	0.012
97.06141521	0.02	10.2	250.9	0.018
97.06152937	0.023	20.6	236	0.021
97.06164352	0.021	12.4	242.4	0.019
97.06232845	0.015	40.6	84.1	0.01
97.06244261	0.017	34.4	50.1	0.014
97.06255676	0.011	44.6	87.5	0.008
97.06267092	0.021	70.1	150.1	0.019
97.06278508	0.027	78.3	101.7	0.026
97.06289923	0.028	80.1	130.5	0.026
97.06335585	0.019	8.7	264.3	0.017
97.06347001	0.021	7	246.9	0.018
97.06358416	0.018	-5.2	232	0.016
97.06369832	0.019	-20.9	274.1	0.008
97.06541065	0.016	-76	55.6	0.015
97.0655248	0.013	-83.3	62.2	0.009
97.06563896	0.012	-57.2	265	0.01
97.06575311	0.011	-76.6	139.5	0.005
97.06586727	0.011	-56.8	258.7	0.008
97.06598142	0.013	-8	264.2	0.005
97.06609558	0.011	28.4	46.5	0.008
97.06620973	0.014	19.1	94.8	0.011
97.06632389	0.01	12.2	105.8	0.008
97.06643804	0.011	29.7	359.6	0.007
97.06780791	0.018	44.8	310.6	0.016
97.06792206	0.019	36.1	288.3	0.016
97.06803622	0.022	-26.6	283.9	0.02
97.06815037	0.015	-24.1	308.3	0.013
97.06826453	0.014	-20.7	306.8	0.012
97.06837868	0.021	-15.2	271.4	0.016
97.06849284	0.014	-12.4	228.4	0.012
97.06860699	0.014	-18.3	222.7	0.011
97.06872115	0.015	-11.6	242	0.009
97.0688353	0.013	-31.5	244.7	0.011
97.06894946	0.013	-65.4	237.9	0.011
97.06906361	0.014	-32.5	258.2	0.011
97.06917777	0.015	-76.8	241.4	0.014
97.06929192	0.021	-34.4	224	0.016
97.07066179	0.024	84.9	192.7	0.022
97.07077594	0.023	74.3	73	0.022
97.0708901	0.03	81.4	21.8	0.028
97.07100425	0.031	74.6	357.2	0.03
97.07111841	0.029	76.7	23.2	0.027
97.07123256	0.026	62.8	50.5	0.025
97.07146087	0.041	56.8	240.4	0.02
97.07157503	0.029	22.5	243.7	0.015
97.07168918	0.034	59.4	121.3	0.028
97.07180334	0.019	73.4	255.2	0.018
97.0719175	0.023	81.5	200.2	0.022
97.07328736	0.016	32.6	103.2	0.014
97.07340151	0.012	51.1	75.1	0.01
97.07351567	0.016	36.5	80.2	0.014
97.07362982	0.012	47.5	70.3	0.009
97.07374398	0.012	37.6	64.5	0.009
97.07385813	0.01	38.3	75.9	0.008
97.07397229	0.01	33.8	81.1	0.007
97.07408644	0.014	42.2	121.7	0.012
97.0742006	0.014	1.6	100.6	0.013
97.07431476	0.013	-23.7	89.4	0.011
97.07442891	0.015	-31.3	89.4	0.014
97.07454307	0.01	-34.1	118.1	0.006
97.07465722	0.01	-69.3	22.5	0.006
97.07602708	0.009	52.7	65.3	0.006
97.07614124	0.016	41.5	81.7	0.013
97.07625539	0.01	-1.1	86	0.005
97.07636955	0.008	58.5	195.8	0.003
97.07648371	0.013	48.1	165.1	0.01
97.07659786	0.011	40.6	148.4	0.007
97.07671202	0.016	9.4	94.5	0.014
97.07682617	0.012	36.4	100.8	0.005
97.07694033	0.01	-21.2	247.8	0.004
97.07705448	0.016	-35.4	228.6	0.013
97.07716864	0.012	-33.5	217.4	0.009
97.07728279	0.012	-51.6	217.8	0.009
97.07739695	0.016	-23	179.2	0.014
97.0775111	0.013	15.4	131.1	0.011
97.07762526	0.014	-3.7	159.3	0.013
97.07876681	0.032	39.9	72.3	0.031
97.07888097	0.03	55.3	77.6	0.03
97.07899512	0.031	45.8	76.1	0.03
97.07910928	0.032	39.1	73.9	0.031
97.07922343	0.03	60.1	70.7	0.029
97.07933759	0.024	51.2	38.2	0.023
97.07945174	0.021	62.3	69.6	0.017
97.0795659	0.016	34.6	91.1	0.013
97.07968005	0.019	56.5	50	0.017
97.07979421	0.015	67	260.6	0.01
97.07990836	0.012	-7.9	226.9	0.008
97.08002252	0.016	8.5	242.4	0.014
97.08013667	0.018	-11.4	237.6	0.016
97.08025083	0.02	-10.8	241.4	0.018
97.08036498	0.016	20.4	265.6	0.014
97.08047914	0.016	46.7	281.5	0.013
97.08059329	0.014	65.9	258.1	0.013
97.08070745	0.02	41.6	200.8	0.017
97.0808216	0.025	54.8	185.5	0.024
97.08150654	0.013	49.9	179.8	0.008
97.08162069	0.008	51.7	151.8	0.003
97.08173485	0.011	-25.4	275.7	0.008
97.081849	0.011	-46.2	226.6	0.009
97.08196316	0.017	-35.9	182	0.015
97.08207731	0.014	-30	234.8	0.012
97.08219147	0.014	-28.1	233.3	0.014
97.08230562	0.016	-16.1	271.1	0.014
97.08241978	0.012	-48.7	244	0.008
97.08253393	0.013	-19.7	216.2	0.008
97.08264809	0.014	-24.1	224.4	0.011
97.08276224	0.014	3.5	251.7	0.012
97.0828764	0.021	-8.6	269.3	0.02
97.08447457	0.019	62.9	301.5	0.017
97.08458873	0.028	60.3	298.9	0.027
97.08470288	0.026	51	287.8	0.025
97.08481704	0.024	33.9	283	0.023
97.08493119	0.02	48.1	293.5	0.019
97.08504535	0.033	34.2	289.9	0.032
97.0851595	0.027	24.2	286.2	0.026
97.08527366	0.032	17.9	295.8	0.031
97.08538781	0.034	12.8	308.5	0.033
97.08550197	0.031	9.8	299.3	0.03
97.08561613	0.026	-11.8	296.8	0.022
97.08573028	0.029	4.6	276.1	0.025
97.08584444	0.026	-15.5	296.3	0.022
97.08595859	0.017	-17	255	0.015
97.08607275	0.022	-1.4	242.6	0.021
97.0861869	0.02	1.1	242.1	0.018
97.08630106	0.032	26.6	257.8	0.032
97.08687183	0.013	20.3	292.2	0.01
97.08698599	0.012	32.3	255.4	0.008
97.08710014	0.012	48.6	321.5	0.01
97.0872143	0.021	53.4	277.1	0.019
97.08732845	0.016	38.8	265	0.014
97.08744261	0.015	29.4	262.1	0.012
97.08755676	0.019	-22.6	281.9	0.017
97.08767092	0.017	1.2	282.7	0.016
97.08778507	0.019	1.9	292.3	0.017
97.08789923	0.021	-5.3	268.7	0.019
97.08801339	0.019	-9	294.5	0.016
97.08812754	0.018	32.9	301.6	0.016
97.0882417	0.01	28.5	300.5	0.004
97.08835585	0.013	52.3	270.9	0.012
97.08847001	0.023	28.1	266.9	0.022
97.08858416	0.017	44.7	270.8	0.015
97.08869832	0.019	45.6	255.2	0.018
97.08881247	0.013	58.4	260.1	0.01
97.08892663	0.016	28	286.7	0.015
97.08904078	0.008	53.2	294.2	0.003
97.08961156	0.01	25	279	0.007
97.08972571	0.018	1.5	278.8	0.017
97.08983987	0.022	11.4	290.6	0.019
97.08995402	0.034	8	269	0.034
97.09006818	0.032	11.1	263.5	0.03
97.09018234	0.015	-15.5	297.5	0.012
97.09029649	0.027	-21.4	273.8	0.026
97.09041065	0.029	-33.7	250.6	0.027
97.0905248	0.017	-26.1	300.5	0.014
97.09063896	0.021	-62.5	265.8	0.018
97.09075311	0.035	-55.4	246.5	0.033
97.09086727	0.031	-19.9	260.7	0.027
97.09098142	0.022	-24.3	269.5	0.018
97.09109558	0.007	-7.2	221.9	0.005
97.09280791	0.01	-4.8	225.5	0.008
97.09292206	0.013	-41.9	9.6	0.003
97.09303622	0.011	86.7	340.2	0.007
97.09315037	0.011	38.7	141.6	0.007
97.09326453	0.01	25.2	232.1	0.004
97.09337868	0.011	41.4	337.1	0.007
97.09349284	0.009	48.4	292	0.002
97.09360699	0.017	53.6	289.7	0.016
97.09372115	0.016	54.9	276	0.013
97.0938353	0.016	79.1	239.2	0.014
97.09394946	0.011	26.1	69	0.008
97.09406361	0.014	42.3	41.6	0.011
97.09417777	0.014	34.4	47.5	0.011
97.09429192	0.009	57.6	215.7	0.004
97.09440608	0.014	-10.3	275.1	0.01
97.09452023	0.022	-1.1	274.9	0.021
97.09520517	0.025	59	266.7	0.022
97.09531932	0.026	24.3	279.2	0.024
97.09543348	0.025	1.8	281.1	0.024
97.09554763	0.018	-37.3	283.4	0.017
97.09566179	0.013	-42.1	258.7	0.01
97.09577594	0.009	-20.3	303.8	0.005
97.0958901	0.013	-39.3	40	0.01
97.09600425	0.019	-7.5	316.8	0.015
97.09611841	0.013	-52.4	341.4	0.011
97.09623256	0.016	-19.6	321.2	0.012
97.09657503	0.016	-37	272.1	0.014
97.09680334	0.025	-31.9	275.1	0.023
97.09691749	0.03	-44.5	264.6	0.029
97.09703165	0.028	-61.3	269.6	0.026
97.09714581	0.023	-55.6	236.7	0.02
97.09725996	0.022	-60.2	215.4	0.021
97.09794489	0.023	-27.7	235	0.019
97.09805905	0.032	-21.3	251.6	0.031
97.0981732	0.026	-5.3	250	0.025
97.09828736	0.031	7.3	270.2	0.03
97.09840151	0.02	10.6	271.1	0.018
97.09851567	0.036	-2.8	276.9	0.035
97.09862982	0.027	-4.4	304.7	0.026
97.09874398	0.034	-4.1	294.8	0.033
97.09885813	0.03	-11.8	287.3	0.028
97.09897229	0.035	-24.8	271.1	0.035
97.09908644	0.023	-42.2	262.3	0.021
97.0992006	0.036	-39.1	263.7	0.035
97.09931476	0.026	-32.8	264.2	0.025
97.09942891	0.052	-37.6	262.1	0.051
97.09954307	0.036	-34.1	269.2	0.035
97.09965722	0.049	-50.3	266.6	0.048
97.09977138	0.052	-53.7	256.8	0.051
97.09988553	0.03	-47.4	261.5	0.03
97.10068462	0.042	3.2	279.1	0.042
97.10079877	0.039	13.6	271.2	0.039
97.10091293	0.045	18.9	281.6	0.042
97.10102708	0.038	15.5	273.9	0.036
97.10114124	0.027	29.4	296	0.026
97.10125539	0.03	29.9	280.7	0.029
97.10136955	0.039	42.5	291	0.038
97.1014837	0.035	22.3	294.7	0.029
97.10159786	0.031	-22	248.5	0.03
97.10171202	0.028	-25.3	255.3	0.028
97.10182617	0.021	-18.4	216.4	0.006
97.10194033	0.026	66	177.6	0.015
97.10205448	0.023	14.7	214.3	0.01
97.10216864	0.025	15.6	149	0.012
97.10228279	0.021	22	150.2	0.009
97.10239695	0.023	20.7	250.4	0.009
97.1025111	0.025	-5.7	267.5	0.024
97.10262526	0.012	6.2	264.9	0.006
97.1035385	0.025	78.7	48.1	0.024
97.10365265	0.029	80.3	276.4	0.028
97.10376681	0.031	70.1	268.2	0.03
97.10388096	0.018	85.7	254.6	0.017
97.10399512	0.018	13.2	233.5	0.015
97.10410928	0.014	42.5	200.1	0.01
97.10422343	0.016	41.7	167	0.013
97.10433759	0.014	12.8	241.8	0.012
97.10445174	0.017	12.2	236.5	0.015
97.1045659	0.013	41.9	221.3	0.01
97.10468005	0.014	51.7	189.4	0.012
97.10479421	0.018	61.9	158.7	0.018
97.10490836	0.021	69.6	128.4	0.019
97.10502252	0.02	64.4	191.6	0.019
97.10513667	0.026	67.2	165.5	0.024
97.10525083	0.026	65.4	225.6	0.025
97.10536498	0.019	67.1	177.6	0.017
97.10593576	0.019	43.4	214.2	0.018
97.10604991	0.027	43.9	209.6	0.026
97.10616407	0.031	38.8	217.6	0.03
97.10627823	0.021	46	193.1	0.02
97.10639238	0.032	65	239.9	0.031
97.10650654	0.036	48.8	246.9	0.035
97.10662069	0.026	50.3	210.3	0.025
97.10673485	0.024	32.5	235.3	0.023
97.106849	0.033	22.7	245.6	0.032
97.10696316	0.026	30	241.6	0.025
97.10707731	0.022	33.1	236	0.018
97.10719147	0.025	12.4	231.5	0.023
97.10730562	0.024	47.4	237	0.02
97.10741978	0.025	80.5	91.9	0.024
97.10753393	0.026	72.5	111.4	0.026
97.10764809	0.03	52.3	98.1	0.029
97.10776224	0.03	53.1	99.4	0.029
